Dual-Arm Robotic Manipulator Control Based on Teleoperated Manipulation Methods,H. Lee Martin,,Phase I,Telerobotics International Inc,47275,,LaRC
Sensor Computer Aided Design,Charles Pender,,Phase I,Tennessee Space Labs Inc,48672,,GSFC
Intelligent Gas-Tungsten-Arc Welding Control,Kristinn Andersen,,Phase I,Mid-South Engineering Inc,50000,,MSFC
Three-Dimensional Vision Algorithm for Direct Transformation from Image Space to Robot Joint Space,Mary Waggener,,Phase I,Advanced Control Technologies Inc,49997,,MSFC
Intelligent Gas-Tungsten-Arc Welding Control,Kristinn Andersen,,Phase II,Mid-South Engineering Inc,469985,,MSFC
