Propulsion Chemistry for CFD Applications,Richard Farmer,,Phase I,Seca Inc,69704,,MSFC
Uniflow Two-Cycle Aero-Diesel Powerplant,Luis De Silva,,Phase I,G.S. Engineering & Machine Co,67850,,GRC
Prediction of Combustion Efficiency in a Hybrid Motor,Richard Farmer,,Phase I,Seca Inc,69939,,MSFC
Miniature Adsorption Blast-Freezer for Use in Space,Uwe Rockenfeller,,Phase I,Rocky Research,69974,,MSFC
Propulsion Chemistry for Computational Fluid Dynamics Applications,Richard Farmer,,Phase II,Seca Inc,590429,,MSFC
