NEW HIGH-ORDER ELEMENTS FOR EFFICIENT MULTIDISCIPLINARY ANALYSIS,C. WAYNE MARTIN,,Phase I,Martin Engineering,69931,,AFRC
NEW HIGH-ORDER ELEMENTS FOR EFFICIENT MULTIDISCIPLINARY ANALYSIS,C. WAYNE MARTIN,,Phase II,Martin Engineering,469524,,AFRC
