Innovative Rotary Power System Recharger Subsystem, ,,Phase I,Sparta Technology Inc,48668,,KSC
Thermal Transport System Using Conformal Heat Exchanger, ,,Phase I,Applied Technology Assoc Inc,49800,,MSFC
High-Speed Pneumatic Valve,Harvey Readey,,Phase I,Athena Labs Inc,35620,,JSC
